Location.ID,pca_0,pca_1,pca_2,pca_3
49343,-7316.39812768,19946.0133763,-28279.6663454,-4022.17624683
49344,13323.6299757,4275.21512507,-3074.00001028,1387.44662698
49345,11170.1148733,4985.2041569,-3871.12327773,266.901238323
49346,-16289.7613534,37611.1212319,-4929.99058589,-854.791242275
49347,-4644.39568878,19533.7099933,-26379.3180393,-2410.15122624
49348,-14306.1424681,34670.0375744,-7893.61179297,-1085.93027519
49349,-21553.8710094,41592.3918274,-3055.80604883,-2345.10049075
49350,-21521.9000439,41519.9861007,-3079.3735812,-2369.40533442
49351,-2617.37915953,26615.7498872,21460.331111,2254.90749636
49352,-9207.69547448,26496.6207215,-18289.1779404,-1819.67225672
49353,-21317.8535656,41726.1097051,-3103.63980844,-2176.939382
49354,-14278.6881638,37744.9815504,3074.7681613,-494.597432181
49355,-18496.0789744,40386.118076,-1894.38474866,-787.785321349
49356,13472.5246299,1152.96775271,-12796.4865679,-507.428247928
49357,-17163.655989,19037.468864,5764.35121662,-16561.9777013
49358,1226.02261599,3720.00443595,30442.3113014,-12695.278947
49359,-5064.56703736,27346.6294798,4464.65971302,1224.7679274
49360,18253.1383066,-1995.26922337,-8481.52332282,1682.57029556
49361,4621.51823541,15274.7939606,9041.0386707,1281.95789407
49362,19516.7452392,-2258.43346153,-2134.46103664,876.492387022
49363,17015.5319705,1766.85697077,1722.88168179,1269.79332452
49364,5503.98851719,10050.9517405,-27508.7138289,-1729.55628623
49365,24368.706945,-5068.51269456,-3029.71831273,2665.94230454
49366,20729.0666786,761.321551743,2822.51469509,3164.25269403
49367,-19273.0243059,19345.8752717,5224.54657689,-17832.7717533
49368,23018.9517272,-2080.83513324,-3.89825433814,3229.71863706
49369,-19007.1066304,39169.5065609,-6110.04873442,-2189.88273502
49370,-16393.0288501,35072.2172458,-8311.48238419,-2080.18797209
49371,-14294.4079781,34827.4140278,-7754.32907119,-837.895811569
49372,4542.16018365,19826.2678172,16819.3495704,3546.85561583
49373,-9.07948481302,13228.5908275,-32991.2589284,-2534.41773092
49374,-148.172450701,13450.4274437,-33139.8371086,-2504.78218784
49375,-17779.1480933,35833.0666565,-9050.40760904,-2706.45311561
49376,-8662.61001164,21129.3340751,-25725.5339955,-4079.74716548
49377,-17822.4345377,35666.7881505,-8825.03762038,-2815.02746547
49378,3220.7326912,23321.6316607,27093.2155193,3208.17415608
49379,2921.16068869,23158.708665,27129.28162,3140.47739045
49380,6061.15297474,22227.4479541,28405.4623137,4572.94348756
49381,6372.47529921,22577.2112095,28241.823346,4956.32130629
49382,8665.10604919,17145.5018675,21955.1532576,3628.0817823
49383,3090.487138,23372.3179354,27210.7832887,3048.91555148
49384,-14275.2917621,37736.9315739,3234.92721669,-640.250258387
49385,-21654.8889049,41572.9643968,-2950.5884779,-2421.35270145
49386,-12636.1478559,37472.7565843,3625.02649616,467.84156849
49387,-1077.92889715,23542.7581319,18556.9251547,1713.9609387
49388,-16223.647828,38220.0846603,2638.45763023,-1486.09014931
49389,-16118.3544941,38234.8831616,2481.65731256,-1501.28660954
49390,-12529.809165,34880.5664133,30.2014917397,-884.717343111
49391,-12538.4231967,32375.4325658,-3321.3377483,-2094.99910556
49392,-12384.1084931,32322.5007148,-3177.32048722,-1996.80192115
49393,22736.6004589,-4570.95364553,-3285.60986854,2019.03763537
49394,-962.86358758,25631.8744514,22342.1485784,2979.43899526
49395,2381.57052693,22710.8219424,27290.6251934,2628.78869841
49396,4574.38734002,19775.205861,16709.0600575,3458.72321274
49397,19029.4160236,-1578.90312039,-8473.0705841,1911.67455727
49398,19331.8431166,-1418.42433472,-8604.73077549,2421.23602986
49399,24619.1949297,-5209.53086521,-2878.53165914,3132.61104291
49400,24618.9438943,-5293.90090045,-2799.05204102,2949.99786555
49401,12332.7038782,3472.10771601,-16266.4762883,-753.226644729
49402,20508.9789161,1048.2561158,2442.23022745,3444.32478416
49403,1898.47944534,15706.2812142,-21657.2990003,-1072.95089718
49404,6031.6894815,9951.30365727,-27479.8219271,-1302.5547889
49405,15503.2277772,9556.59740132,13961.3107952,4236.97936304
49406,20801.5295443,-4330.25381586,-3752.4574204,995.502349256
49407,23889.6669169,-5374.60952046,-2674.54795859,2421.4510382
49408,20353.1504943,789.63178052,2939.27113785,3182.39836436
49409,2203.13521098,10575.1971494,-28301.8382935,-3548.27010103
49410,-8662.23010243,27125.2873344,-9957.65599718,-2203.07436331
49411,21061.1498078,-3997.80837512,-4232.70127204,1329.36345456
49412,21521.6142431,-4221.7933596,-3819.6727887,1389.6416989
49413,15282.1654265,2482.18889391,-15311.2610563,594.630532938
49414,5959.44323252,9926.38169501,-27358.5984789,-1449.98897076
49415,11254.4493992,4474.27541999,-19056.6681441,-521.203171903
49416,-8220.5393417,1373.6845335,23348.6632068,29714.0770239
49417,21019.9155989,1108.87893247,2668.04812479,3617.36870419
49418,20693.3573299,844.798085058,2889.65258239,3488.37943304
49419,6174.01232614,-20177.3551842,-1865.0075961,28223.2322351
49420,24466.3919662,-5012.25243318,-2740.37019337,3060.40414048
49421,10393.4214345,16676.4970051,22271.821362,4737.55594805
49422,24527.7202007,-4868.65887374,-2955.55548833,2882.7965581
49423,24512.181283,-4987.26638092,-2930.29969323,2924.30423535
49424,24380.9230037,-5103.72351598,-2799.10828665,3033.84630336
49425,24567.8413494,-4875.52083366,-2829.04674411,3105.93554102
49426,24557.8561584,-5135.31449762,-2957.6654888,2963.2056724
49427,21030.4825883,-4263.61344552,-3756.69011905,1056.28946473
49428,25085.5690946,-4879.57928298,-2939.09215734,3321.39093965
49429,24636.711594,-5162.94343073,-2942.74831192,2857.60676848
49430,24895.5502279,-5106.27123308,-2911.19871688,3031.6384538
49431,24718.7216798,-5078.83793097,-2947.74976392,2997.6670109
49432,24909.8086482,-4986.74328977,-2971.78124046,3058.44783876
49433,24429.599488,-5158.60286355,-2933.36820837,2743.94217872
49434,20983.3341322,901.2779884,2847.30361811,3468.67384438
49435,20979.335618,998.124421517,2770.70978483,3504.73021293
49436,2058.31658689,-19908.4368126,-2518.46643797,25930.7084323
49437,24610.6239235,-5085.18106677,-2847.30906678,2799.76925075
49438,5786.53075356,9787.79178994,-27394.6347127,-1629.9758899
49439,24417.3283069,-5200.18236827,-2908.69626902,2826.07133291
49440,24544.5862316,-5042.55825809,-2840.15134553,2859.7948401
49441,24083.7586315,-5306.29099731,-2830.86243477,2544.85249025
49442,9794.52241579,16265.0760581,22383.2244659,4346.07414089
49443,-7959.88028151,19697.7188733,-28292.9487711,-4610.47143296
49444,-669.35632945,15669.0542697,-22109.0719593,-2707.24064416
49445,24060.1660483,-5254.52400342,-2895.18783889,2461.29681238
49446,10240.4177821,6186.38491356,-6194.26942139,-670.98933444
49447,24042.9391064,-5163.63322919,-2971.03925713,2533.72720072
49448,23741.3011714,-5393.62923324,-2827.78424146,2313.6171692
49449,6938.15127434,20334.8257499,26186.5358844,4337.42772366
49450,15031.2675476,4347.77030278,-2759.81062294,2295.97374987
49451,8450.20607492,17152.3334805,21801.1395948,3592.92638749
49452,20430.2833345,588.745835792,2966.52192592,3000.49526919
49453,24573.9781574,-5057.88747409,-2958.46983143,2930.20648744
49454,24525.5860065,-5243.67828016,-2915.37981917,2682.25274598
49455,24643.2660598,-5030.28630134,-2928.87909083,2930.18664546
49456,21702.5820951,-2576.74949894,48.2806791067,2361.72702524
49457,-8398.19830827,11073.5703432,-33166.3752312,-11006.1401869
49458,-19211.527095,9267.7427566,-26485.6656651,-15937.4699419
49459,-8412.84525595,10492.420726,-31327.4166238,-11879.5162848
49460,-37795.4002268,9675.04773585,-22562.2629532,14487.3411406
49461,-12056.7454562,8728.72095401,-21190.3611663,9085.82832825
49462,-24862.4772357,13754.9704021,-4204.43040902,-26008.9882191
49463,1528.86310193,-6271.79810479,6868.96132843,-16371.5990604
49464,-40584.3900875,25871.2718606,-1888.8354918,22430.2624345
49465,-2717.7910695,-14680.3967037,3155.89698435,25555.7018026
49466,-56575.1838648,-9863.70696395,21470.9366902,-11902.8181909
49467,-8871.99721667,-12522.2887108,2876.17552922,-27596.6166065
49468,-54177.1635693,6887.04549055,9859.43887761,-3226.18083609
49469,-508.914857587,-5818.18764938,1048.28811894,-15102.1481299
49470,-29068.6456324,39989.263817,-5038.85670203,-9548.2110801
49471,22040.454536,-5065.11623943,-3327.74804767,1518.49661232
49472,10545.0444291,9968.64224436,13316.4017668,1677.66764614
49473,-7522.80603894,-9593.28107004,-2103.33643586,25645.1941689
49474,21138.6275981,-4352.0166619,-4058.19174385,1238.76887137
49475,20801.9460109,-4446.15039787,-3889.11456381,864.939107374
49476,17308.7766713,1751.96195416,1723.77128321,1708.21517036
49477,17313.4925149,1864.88975727,1685.4959804,1809.64841154
49478,20344.6593573,725.003766523,2837.34717358,3405.93844229
49479,-6678.22228896,-9988.91097227,-2735.95927776,26040.0373046
49480,445.910377406,-14038.0130186,3428.95733438,27791.0461303
49481,8817.6555516,-14354.675559,-3211.37449439,17863.0016576
49482,22890.3170254,-4584.87067715,-3460.14836731,2057.5974871
49483,10284.5631573,16538.7518743,22239.9935644,4722.79578752
49484,10091.0291826,16526.620463,22122.2989921,4457.33210854
49485,6904.44966446,-8162.54063983,6116.41239769,20004.11656
49486,6403.66343094,17344.2310531,21101.2941706,2745.69863181
49487,496.1390011,20556.1037831,15584.9796888,1346.23071179
49488,7490.79173048,18393.7692141,19399.5267927,4180.77172969
49489,4581.5474722,20190.2505828,16581.1998534,3660.06583494
49490,-7546.46058929,4134.25927014,-12977.2015296,-17923.4788822
49491,-18294.2687711,18966.5604209,985.235249986,-17164.8981837
49492,-15738.421275,7526.5894541,-20410.6631327,-21049.374068
49493,1074.16165337,20481.3682378,15654.5225756,1329.53679327
49494,7381.89733119,-12942.504686,-1890.43037293,-16726.371064
49495,-12068.9363606,1563.98114971,-26293.5793519,-21493.6650114
49496,-10583.8363068,3554.43724587,-22391.939946,-19523.6449638
49497,-11944.6564402,10917.8267726,-5137.37495887,-17418.7417114
49498,24586.550984,-5077.33861711,-2940.9210438,2945.83847952
49499,-684.361816664,6440.50959637,23922.3419652,-6569.87645164
49500,-684.361816664,6440.50959637,23922.3419652,-6569.87645164
49501,17012.1235609,1655.51567032,1901.63677953,1293.59500452
49502,24412.0354837,-5179.63101206,-2841.51850453,2738.74355354
49503,22143.1038688,-4454.13947268,-3566.22025385,1577.9578772
49504,20971.7154117,-4235.38508374,-3944.80179119,997.846134333
49505,-27362.5138892,27490.2387299,6168.61033832,-18579.7903832
49506,-15801.6548857,-13356.9744248,-18617.8935133,-2311.59498294
49507,-22340.8953862,-1283.39198529,-18770.2049299,-7059.36297022
49508,-30182.1814104,-10261.4738195,-16412.075005,5621.62775069
49509,-26197.5836779,-12399.4910228,-12586.547324,6597.55281602
49510,-13527.6384522,15084.240585,19895.6862389,-16524.8300812
49511,-29415.4977025,16883.0387826,12132.9376882,24260.9429602
49512,-27436.6304306,-11861.3802301,-12985.6742502,5814.66020655
49513,-19157.1364029,29767.9598845,9689.43957673,-10783.531797
49514,-37059.8886102,14531.0122729,8905.8224245,15750.7074654
49515,-716.619270266,24778.8568902,22656.3837617,2909.59617766
49516,-2804.1465352,9766.20571283,36269.5561084,-12283.3934239
49517,-6301.46675337,16320.3349842,-30908.8679715,-4829.31856124
49518,563.993685915,146.352801465,255.994516229,116.185934551
49519,-17966.95217,23796.7679942,2046.01738488,-13277.2216809
49520,-19697.7299872,21632.5028824,8634.13411106,-17180.4136661
49521,-26304.2506997,-7166.76201296,24880.5703507,9543.76375652
49522,-30692.632979,3252.19916737,11547.4316985,12955.8343396
49523,23928.5218291,-5650.23358829,-2782.87611843,2199.47576593
49524,23898.3191927,-5786.77015139,-2805.07761393,2179.60773944
49525,24574.7738303,-5156.38620417,-2937.77436527,2867.36321929
49526,24350.5498896,-5478.21229296,-2819.95468057,2561.16083231
49527,563.987499179,146.363929444,255.989106229,116.184772787
49528,24843.4811385,-5283.74604703,-2814.31042548,2916.11789624
49529,24062.1628701,-5745.26626452,-2748.52585335,2309.13140557
49530,24253.1669041,-5558.96779331,-2814.0251623,2401.18523285
49531,23763.9806773,-5596.71243154,-2738.3317029,2362.79927769
49532,6759.33007564,-20722.5097827,-741.747580469,-733.861851828
49533,-6142.94233634,-31448.1729346,136.332407599,16075.1744247
49534,-230.574705611,4763.01491869,27154.574575,-9965.89479951
49535,-37395.990177,11377.4470048,-1713.23819082,30886.0258716
49536,8144.23110109,-11067.6104503,9856.24686331,-15805.4874427
49537,10808.3068024,-14960.8479739,6026.42804878,-16106.8897197
49538,-2675.53682771,-32594.1848585,6037.87704564,11014.8668798
49539,-6775.99682438,-26836.8279222,11832.5100338,11549.0859486
49540,-6865.17110956,-26942.1729674,11921.1627994,11375.4920467
49541,-7550.32159242,-12194.4506194,-812.645744389,-3872.23571492
49542,11455.269221,-11841.2352455,10815.2364098,-14051.3386444
49543,24603.4259919,-5087.43499866,-2937.93035251,3101.02559202
49544,-21312.2169964,37869.3249645,1236.79805496,-5457.06806463
49545,7176.94606065,10545.8722214,-12885.103661,-16.8736771397
49546,4143.18894127,22447.2906572,27483.7732511,3720.72537069
49547,21089.1459217,-4272.76230576,-3952.33647473,1052.56082436
49548,24816.6948234,-4856.6035498,-3086.43353429,3116.99001782
49549,6411.1528505,-20053.8556758,-1979.57616644,28621.7576412
49550,6272.86928021,-20319.9640644,-1867.97451626,28348.7124709
49551,-1849.31294137,-31876.68181,5769.26303516,12020.9132352
49552,24404.363735,-5074.46562938,-2865.55693316,2863.1860646
49553,2804.57984591,-19258.5002203,-2959.58127159,26666.8684824
49554,-24325.7175627,-16252.9810773,-19722.1466576,5564.340874
49555,1747.98002084,-20059.1677403,-2723.42243015,25597.4773891
49556,12140.4964483,-16677.6535105,3928.04350827,-15974.1696354
49557,11923.4821039,-16985.782462,4000.82721967,-16324.6010571
49558,-9453.01294753,-8908.53033821,23201.5828311,-3548.52103847
49559,21045.3205738,1146.20148118,2690.1475861,3671.62363684
49560,24606.1195889,-5081.07036612,-3013.08030542,2882.8423547
49561,21304.8455144,-4182.91694717,-3998.88499954,1338.97851384
49562,24355.4893724,-5212.61658963,-2904.41466061,2826.35947544
49563,22864.8035768,-4652.47871325,-3497.8523947,2210.62535372
49564,24768.0711253,-4765.47407773,-3077.84886472,3133.06022868
49565,24456.9846091,-5007.73214619,-2925.5271536,2982.96806999
49566,-49202.9510566,-16464.3720531,33174.0523408,-20454.417239
49567,17139.0419941,5640.50575857,9721.12872433,3556.55821905
49568,24342.8468625,-5188.95428164,-2811.45489135,2731.42577474
49569,24046.5182262,-5367.78403748,-2782.70371439,2590.03477627
49570,-56953.6030941,-23853.2579283,-17172.0908967,-19189.6898855
49571,-6377.83222232,-17248.8656567,1813.89723702,29572.8034465
49572,24475.3433045,-4855.16981887,-2859.1129269,3007.54325463
49573,14631.9367496,9225.54717818,13998.530153,3824.49408955
49574,10133.1473345,16737.9007574,22325.6301536,4666.47838895
49575,24065.9542924,-5188.47079191,-2732.05862069,2558.0389079
49576,10284.5746079,16776.8937033,22041.6778183,4760.56569548
49577,10284.5746079,16776.8937033,22041.6778183,4760.56569548
49578,10371.215879,16731.995022,22207.0489393,4760.75127656
49579,12120.2861466,1959.88666887,-2192.82767617,-90.9376107262
49580,10147.3074228,16737.0662867,22214.4752617,4753.12077965
49581,9377.91463688,15891.2071096,22349.1782453,3952.2371649
49582,18673.7580498,-4912.9570234,-3029.46647654,-509.28368182
49583,4765.01493101,15722.1669688,21545.8524334,879.392210424
49584,-21990.1567961,5704.15252122,25967.4584609,23481.6302846
49585,5874.46299657,-2577.00274917,11204.0984021,15090.7073012
49586,6379.10005696,17145.4991276,21097.5570982,2348.45781575
49587,2970.65090377,14060.1569407,21848.4972713,-992.774149243
49588,-10601.7430237,5647.78203397,-31626.0373796,9108.42214194
49589,694.724339869,-3895.86826161,-2047.23621366,-17030.6734246
49590,-5593.6501267,7683.27249407,24179.9508992,-13953.1274289
49591,-3656.13034843,-16447.949024,-8395.66494169,24864.2528126
49592,-3656.13034843,-16447.949024,-8395.66494169,24864.2528126
49593,-3656.13034843,-16447.949024,-8395.66494169,24864.2528126
49594,-3656.13034843,-16447.949024,-8395.66494169,24864.2528126
49595,-3656.13034843,-16447.949024,-8395.66494169,24864.2528126
49596,-11260.7605308,-27868.5958906,-744.428245918,8679.41809347
49597,-417.796479326,-17315.5680576,-7366.77804186,26627.8206681
49598,87.351269476,-16970.8754406,-7462.03820136,27091.0755365
49599,24082.3837587,-5327.83858171,-2880.85197468,2552.10574973
49600,24219.8895587,-5298.58677373,-2888.90441847,2658.43603517
49601,24523.4323933,-5091.70730578,-2974.48568254,2944.40947056
49602,24012.9649736,-5409.22087651,-2882.65375282,2650.50508749
49603,15028.6822145,-12796.8513466,-2399.29562026,15403.4679513
49604,24529.4394388,-4978.28509787,-2992.19388583,3063.87615518
49605,24910.2382889,-4724.02009366,-3080.12955528,3341.5621331
49606,24528.3762525,-5003.48541639,-2987.95117842,2956.6605118
49607,24721.9374963,-4859.54137626,-3018.43082803,3171.60983696
49608,24777.9044682,-4861.55815675,-3035.35634959,3189.61727969
49609,24761.7998867,-4951.9518054,-2996.4114711,3159.30335852
49610,4277.22009588,19737.3138646,16700.96374,3280.50873932
49611,3622.5119788,-25337.2033268,1633.81568104,-5843.20885048
49612,-3676.60170091,-16777.7332951,7508.77612533,-3621.35896315
49613,-3676.60170091,-16777.7332951,7508.77612533,-3621.35896315
49614,-3676.60170091,-16777.7332951,7508.77612533,-3621.35896315
49615,-54669.8149459,20412.3964948,-1061.17147371,6263.18356952
49616,-15822.4658927,5128.9779888,17202.3593575,27706.8163974
49617,-13993.0943788,4787.80371948,17685.6441666,28662.0744518
49618,14372.4334352,-15308.022221,-89.5086149697,5084.28573022
49619,3940.21242267,-25254.7430136,1554.6710513,-5672.67563861
49620,3940.21242267,-25254.7430136,1554.6710513,-5672.67563861
49621,-8591.87174586,-37960.2560116,6445.8513011,18882.539664
49622,-587.8611793,-26209.3950771,-1212.26726422,35196.5039993
49623,6771.6495173,-21180.3366201,-687.066941559,-1189.59052648
49624,18149.9677376,-10467.4765493,-2543.07527467,10366.3481045
49625,-6071.86446658,-31238.7383657,-388.927619651,29666.8039075
49626,6566.41515254,-21328.3808767,-665.858702968,-1323.22731616
49627,-14704.3640828,6181.3110207,29591.9343698,-15948.3554047
49628,7047.91281592,-21021.9921736,-696.671698261,-1046.40601337
49629,6534.36831336,-21249.0500248,-744.216591467,-1137.43758917
49630,11534.1628294,-17026.6549868,-925.272775967,-9913.15502619
49631,6744.62754393,-21128.1244327,-726.02613109,-1228.49541788
49632,-14602.2860636,-4846.93044148,13213.4349284,22901.0702889
49633,-14602.2860636,-4846.93044148,13213.4349284,22901.0702889
49634,-2209.91582311,-28402.4681869,-66.2454053935,32697.1558988
49635,-8440.59974209,-35378.710147,2278.72735312,11743.3377548
49636,-8951.12139507,-35716.3935332,2392.0691643,11525.2630656
49637,593.332906932,-27817.4624905,1803.10546957,-897.644684025
49638,-12859.6744055,-38101.6324037,1461.10864601,22339.8015033
49639,-14515.2748824,-40398.9345087,2684.26565782,19767.4504453
49640,20800.4654335,-10199.8878517,-313.939794812,-2746.62161555
49641,-599.660820613,-26176.1775957,-1192.11261355,35237.1896461
49642,17802.591975,-10991.9405507,-2237.55783618,9858.41779727
49643,17802.591975,-10991.9405507,-2237.55783618,9858.41779727
49644,-11746.9225094,-36602.6295132,473.924519568,23831.3455973
49645,-14313.097585,-40191.7042108,2564.33775311,20102.7678007
49646,23269.9877275,-6277.05231641,-2629.11343227,1676.25467808
49647,17431.5832295,-10980.4386009,-2383.26290093,9869.71428626
49648,-1227.12655021,-34605.6900644,9094.85064065,-26044.854499
49649,18025.3416905,-10959.3514588,-2371.73086558,9940.19582029
49650,13942.2560473,-15675.7454857,52.1565230123,4691.23854834
49651,13942.2560473,-15675.7454857,52.1565230123,4691.23854834
49652,-861.504065424,-26456.3794565,-1205.13482211,35395.6123111
49653,-861.504065424,-26456.3794565,-1205.13482211,35395.6123111
49654,18104.2183813,-12240.3378889,-368.77250892,1679.18004549
49655,6264.41405377,11471.5380555,24827.0142565,-1031.71100035
49656,6264.41405377,11471.5380555,24827.0142565,-1031.71100035
49657,13939.0610055,-15605.1484506,36.8805345286,5060.41325794
49658,13939.0610055,-15605.1484506,36.8805345286,5060.41325794
49659,-880.579771259,-26219.8034185,-1254.44529953,35357.6934204
49660,-880.579771259,-26219.8034185,-1254.44529953,35357.6934204
49661,3108.74540084,10580.3073277,22896.8924149,11852.0212234
49662,9568.46441332,-8186.00083553,8501.82380726,5954.03030744
49663,-484.828727264,-8869.91884468,22337.3706097,-5540.36004015
49664,5422.63641281,10897.6090998,24938.2463163,-1731.92622922
49665,5422.63641281,10897.6090998,24938.2463163,-1731.92622922
49666,5988.92221281,11375.7611798,24944.8615219,-1245.78497534
49667,17200.1797294,-11292.32759,-2260.51734881,9478.68666132
49668,18028.5100106,-12267.3597408,-157.756149565,-602.95171212
49669,19785.2532302,-10810.9812822,-199.464131455,-3356.07813129
49670,19785.2532302,-10810.9812822,-199.464131455,-3356.07813129
49671,13816.6697975,-19983.9641506,6307.75597199,-16929.9292095
49672,-2244.71645769,-582.371084229,32603.9599046,-17798.0988013
49673,6165.77792845,11478.9331175,24870.8356681,-1161.73286771
49674,6409.36054505,11538.8423017,24837.3780341,-1030.53888853
49675,-4408.80210225,1452.93828077,26395.6235886,-12074.0664299
49676,-13951.7403929,-11318.493137,34339.9782016,-29517.8276939
49677,17812.0016422,-12737.8316363,-175.287258223,1313.24424409
49678,-5763.63938586,726.14979365,26733.9793982,-12963.9991685
49679,2699.13037389,-30690.7477547,8267.44769981,-28752.7795524
49680,10340.1995199,-22679.023204,5830.41364449,-19906.0689064
49681,7909.83004952,-22627.8746967,2941.67357754,-17957.76089
49682,8038.22094754,-22508.3902084,2912.47689968,-17837.038293
49683,14026.6578537,-15713.9520379,11.4926894338,-8798.73656042
49684,20273.2983867,-10525.565268,-242.55699769,-3190.36552697
49685,20273.2983867,-10525.565268,-242.55699769,-3190.36552697
49686,12332.300302,-22069.1229364,7381.85373472,-19290.4338284
49687,861.426911415,-32634.7033902,9110.53676963,-30815.5437284
49688,1360.93487068,-32397.4877616,9087.05885345,-30603.8577564
49689,1360.93487068,-32397.4877616,9087.05885345,-30603.8577564
49690,-3237.75010987,-29909.8539002,5131.23657436,-20061.8791544
49691,22506.68963,-6073.18546511,-3054.63985184,1119.1083115
49692,14725.8981592,-5520.55050293,-7821.73648387,-2378.21622802
49693,15462.0326752,-3032.24010684,3960.20469591,-1406.83824105
49694,16233.4145715,-13728.7234456,631.258503823,-7851.70191297
49695,19956.3203367,-9138.43203106,-2040.9213106,-1591.28458425
49696,9315.92109115,2376.38700602,9519.31395421,-2781.34306341
49697,-4490.95469283,-37248.7885691,9425.1969039,-22495.1723329
49698,-4046.81136642,-37016.3553194,9389.19655044,-22280.2264487
49699,4871.04839035,-27943.6075157,6657.63682632,-25015.8427833
49700,4871.04839035,-27943.6075157,6657.63682632,-25015.8427833
49701,-1214.41947709,-32898.8540121,7173.93535525,-17704.1775679
49702,-810.178142926,-26273.7430294,-1131.00422639,35178.3947713
49703,-810.178142926,-26273.7430294,-1131.00422639,35178.3947713
49704,10571.1885805,16791.8695624,22106.4481766,4787.50953657
49705,10571.1885805,16791.8695624,22106.4481766,4787.50953657
49706,24443.3663706,-4939.97912859,-2938.10125357,2999.56813603
49707,24443.3663706,-4939.97912859,-2938.10125357,2999.56813603
49708,24443.3663706,-4939.97912859,-2938.10125357,2999.56813603
49709,17496.3906349,5917.44139633,9634.82812169,3881.08411386
49710,23751.4532198,-5487.8540146,-2656.0267386,2483.36911996
49711,9630.72703439,16211.4072575,22224.6081291,4280.92327051
49712,9630.72703439,16211.4072575,22224.6081291,4280.92327051
49713,24227.8113089,-5131.21540002,-2868.72880327,2701.99225872
49714,24227.8113089,-5131.21540002,-2868.72880327,2701.99225872
49715,24227.8113089,-5131.21540002,-2868.72880327,2701.99225872
49716,10405.6373354,16825.6958136,22216.4826914,4770.58329502
49717,10405.6373354,16825.6958136,22216.4826914,4770.58329502
49718,24857.1790583,-4643.24322127,-3027.73805037,3309.09722929
49719,24857.1790583,-4643.24322127,-3027.73805037,3309.09722929
49720,24902.2269712,-4709.14213102,-3059.73483501,3261.76712693
49721,24902.2269712,-4709.14213102,-3059.73483501,3261.76712693
49722,24902.2269712,-4709.14213102,-3059.73483501,3261.76712693
49723,24902.2269712,-4709.14213102,-3059.73483501,3261.76712693
49724,24902.2269712,-4709.14213102,-3059.73483501,3261.76712693
49725,24852.7850386,-4724.47606763,-3000.16330085,3254.80789371
49726,24852.7850386,-4724.47606763,-3000.16330085,3254.80789371
49727,24413.2021768,-4886.11035606,-2930.17455348,3038.11490143
49728,24413.2021768,-4886.11035606,-2930.17455348,3038.11490143
49729,24185.6333754,-5072.08411899,-2862.03993945,2760.38962207
49730,12660.4790167,-15678.9133364,-1149.54899934,-8749.23446448
49731,-1034.94968356,6350.36034289,23912.7267585,-6643.51862239
49732,11486.8091932,-15563.203348,-2041.20053731,19389.8117967
49733,24637.3236642,-4803.31299525,-3067.75242019,3090.34745806
49734,24526.2021085,-4533.56381472,-2939.18962105,3139.45568003
49735,19545.1443016,-6463.73728595,-4603.53014165,2169.09650026
49736,19545.1443016,-6463.73728595,-4603.53014165,2169.09650026
49737,23565.7746797,-4849.39974694,-2523.6107587,2382.64521207
49738,1770.61173623,-20259.9367311,-2578.99074166,25716.1932501
49739,-13898.5069263,-22270.2649513,5302.19570128,9875.25397214
49740,4436.73115231,19952.6692515,16644.2567067,3662.72242624
49741,-7616.3815386,20008.3815102,-28150.4835956,-4298.42455445
49742,-2005.73904107,13474.5384946,-33261.5792567,-3763.68360596
49743,-1973.8547167,16429.5785248,-22468.6746002,-3389.00452886
49744,1395.80761616,15507.9980152,-21475.9659985,-1592.85264901
49745,1491.95707912,10300.8899863,-28332.762744,-4037.12244516
49746,-3220.93939663,16582.5004547,-27908.9754661,-3448.68272057
49747,15796.151257,1717.35448457,1261.5952898,762.459879723
49748,-16464.1128749,38007.7011863,2706.82025667,-1612.17158013
49749,-6618.18746227,19396.0941313,-27732.8171838,-3656.93894807
49750,16585.3809533,1486.23009886,2097.33840632,1047.49451453
49751,5229.27949906,9667.42809535,-27316.6670062,-1995.32054809
49752,-11606.1427605,13946.048769,13747.4979108,-15539.6585376
49753,1963.23975963,22247.341354,27437.6560767,2277.71815228
49754,-13090.6298857,28539.0039258,-17408.117228,-3318.51164136
49755,-17768.3807484,35675.7086371,-8824.64970367,-2772.89705029
49756,-1690.13293577,24426.9110819,19632.348188,1735.36384974
49757,-2097.11702495,25880.079538,21943.2612361,2226.76171967
49758,-21755.7535579,41439.6592347,-2953.74789396,-2520.2700429
49759,-8921.03665164,31238.0734068,-1949.36499089,150.719742943
49760,2039.90111795,10753.6944871,-28369.5137963,-3443.2889243
49761,-27855.6328069,15683.5864524,-1232.71814335,24488.5365444
49762,2877.60245032,23291.9978244,27262.1763143,2944.9909057
49763,23793.1094628,-5822.82494742,-2496.30635139,2159.83861733
49764,7747.6205796,-19127.4206887,8457.44930786,-20855.2613592
49765,-21993.7233191,5673.10955845,26414.1802711,23483.1273559
49766,4548.44617761,21934.8159835,27682.7066715,3750.10471544
49767,19652.3903544,247.967170241,3059.01882595,2608.99468932
49768,21803.8601625,-2796.69949684,291.627159266,2391.46553318
49769,1891.30028888,22442.5540116,27169.1953058,2300.67965574
49770,5774.51541931,9802.4968395,-27315.8762696,-1751.45335954
49771,16375.6087362,1046.85119986,2009.92837861,822.057192723
49772,1671.04897443,10266.5944292,-28295.740589,-3938.61975868
